id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt
68357012,15000,15000,15000,36 months,8.49,473.45,B,B1,Senior Associate,6 years,MORTGAGE,110000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68357012,,credit_card,Credit card refinancing,085xx,NJ,13.24,0,15657.93,15657.93,15000,657.93,0,0,0,Jul-16,13308.37
68376217,23100,23100,23100,60 months,20.5,618.46,E,E4,Regional Sales Direcdtor,2 years,OWN,110000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376217,,car,Car financing,197xx,DE,20.43,0,5305.12,5305.12,1158.07,1868.46,0,2278.59,410.1462,Jun-16,618.46
68526942,27300,27300,27300,36 months,17.27,977,D,D3,groundsman,10+ years,MORTGAGE,65000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526942,,home_improvement,Home improvement,117xx,NY,25.63,0,8727.52,8727.52,5569.98,3157.54,0,0,0,Oct-16,977
68396080,25000,25000,25000,60 months,11.48,549.57,B,B5,Project Manager,10+ years,MORTGAGE,135000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396080,,credit_card,Credit card refinancing,774xx,TX,4.65,0,26482.58,26482.58,25000,1482.58,0,0,0,Jul-16,23774.59
68385794,15000,15000,15000,36 months,10.78,489.52,B,B4,Coaching General Manager,1 year,RENT,40000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385794,,credit_card,Credit card refinancing,787xx,TX,10.17,0,17653.90209,17653.9,15000,2653.9,0,0,0,Nov-18,1464.61
68374676,10000,10000,10000,60 months,16.59,246.33,D,D2,Emergency Department technician ,< 1 year,RENT,30000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68374676,,debt_consolidation,Debt consolidation,447xx,OH,30.84,0,10757.52,10757.52,10000,757.52,0,0,0,Jun-16,9795.24
68547679,18500,18500,18500,60 months,12.88,419.8,C,C2,Supply Chain Coord.,10+ years,MORTGAGE,70000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547679,,debt_consolidation,Debt consolidation,752xx,TX,13.2,0,21912.00299,21912,18500,3412,0,0,0,Aug-17,14388.69
68537594,5000,5000,5000,36 months,7.91,156.48,A,A5,Property Manager,6 years,RENT,32000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537594,,credit_card,Credit card refinancing,434xx,OH,13.73,0,5627.559926071999,5627.56,5000,627.56,0,0,0,Jan-19,156.25
68565856,9000,9000,9000,36 months,9.17,286.92,B,B2,Truck Driver,1 year,OWN,50000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565856,,debt_consolidation,Debt consolidation,670xx,KS,11.98,0,10232.90871,10232.91,9000,1232.91,0,0,0,Jan-19,167.11
68367006,11000,11000,11000,36 months,6.49,337.09,A,A2,material handler lead,10+ years,MORTGAGE,85000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68367006,,credit_card,Credit card refinancing,016xx,MA,15,0,11513.41,11513.41,11000,513.41,0,0,0,Oct-16,8826.61
68426699,20000,20000,20000,36 months,6.49,612.89,A,A2,"TEAM LEAD, QUALITY ENGINEER",6 years,MORTGAGE,55000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426699,,debt_consolidation,Debt consolidation,381xx,TN,29.15,0,22045.97155,22045.97,20000,2045.97,0,0,0,Jan-19,612.85
68377020,15000,15000,15000,36 months,5.32,451.73,A,A1,,,RENT,80000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68377020,,debt_consolidation,Debt consolidation,236xx,VA,20.18,0,16241.27549,16241.28,15000,1241.28,0,0,0,Sep-18,2244.3
68446746,12000,12000,12000,36 months,5.32,361.38,A,A1,Network Operation Engineer,4 years,MORTGAGE,53750,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446746,,debt_consolidation,Debt consolidation,850xx,AZ,15.3,1,12463.54,12463.54,12000,463.54,0,0,0,Nov-16,9219.99
68537564,8000,8000,8000,36 months,10.78,261.08,B,B4,Counselor,< 1 year,MORTGAGE,45000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537564,,debt_consolidation,Debt consolidation,482xx,MI,21.23,0,9257.102458,9257.1,8000,1257.1,0,0,0,Mar-18,252.27
68446784,12000,12000,12000,36 months,10.78,391.62,B,B4,Salesman,3 years,RENT,40000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446784,,credit_card,Credit card refinancing,070xx,NJ,31.95,3,13096.73223,13096.73,12000,1096.73,0,0,0,Jan-17,8659.7
68376533,18000,18000,18000,36 months,7.49,559.83,A,A4,Systems Support Engineer,5 years,MORTGAGE,75000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376533,,debt_consolidation,Debt consolidation,030xx,NH,25.65,0,19771.09725,19771.1,18000,1771.1,0,0,0,Oct-17,8073.57
68476714,3600,3600,3600,36 months,11.48,118.68,B,B5,Systems Administrator,< 1 year,MORTGAGE,85000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476714,,debt_consolidation,Debt consolidation,220xx,VA,17.44,0,4049.6250868029997,4049.63,3600,449.63,0,0,0,May-17,2275.17
66615254,7200,7200,7200,36 months,17.27,257.67,D,D3,Department Manager ,9 years,OWN,20000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66615254,,debt_consolidation,Debt consolidation,023xx,MA,13.21,1,3767.42,3767.42,2002.17,1041.44,0,723.81,130.2858,Dec-16,257.67
68396484,15000,15000,15000,60 months,13.44,344.69,C,C3,Counselor,4 years,RENT,77213,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396484,,credit_card,Credit card refinancing,347xx,FL,18.17,0,17307.01868,17307.02,15000,2307.02,0,0,0,Mar-17,12793.18
68416256,5000,5000,5000,36 months,9.8,160.87,B,B3,Accounts Payable Manager,6 years,OWN,72000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416256,,other,Other,280xx,NC,6.52,0,5736.458009,5736.46,5000,736.46,0,0,0,Apr-18,1560.65
68446093,11550,11550,11550,60 months,16.59,284.51,D,D2,general manager,5 years,RENT,38000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446093,,credit_card,Credit card refinancing,436xx,OH,21.07,0,7397.62,7397.62,3184.23,3048.38,0,1165.01,209.7018,Nov-17,284.51
66583801,33600,33600,33600,36 months,10.78,1096.53,B,B4,Aviation Safety Inspector,8 years,RENT,104000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66583801,,debt_consolidation,Debt consolidation,441xx,OH,14.01,0,34309.15,34309.15,33600,709.15,0,0,0,Mar-16,33262.93
68466922,17925,17925,17925,60 months,17.27,448.09,D,D3,IT Help Desk Support ,10+ years,OWN,39000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466922,,debt_consolidation,Debt consolidation,432xx,OH,27.78,0,16984.42,16984.42,9526.5,7457.92,0,0,0,Feb-19,448.09
68585839,17475,17475,17475,36 months,13.99,597.17,C,C4,Software Testing Analyst,2 years,RENT,39750,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68585839,,debt_consolidation,Debt consolidation,604xx,IL,23.58,0,15789.65,15789.65,8303.45,3104.2,0,4382,788.76,Sep-17,597.17
68476734,9000,9000,9000,36 months,8.49,284.07,B,B1,Office Manager,8 years,MORTGAGE,47000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476734,,debt_consolidation,Debt consolidation,346xx,FL,8.43,0,10213.62508,10213.63,9000,1213.63,0,0,0,Nov-18,849.93
68506789,12000,12000,12000,60 months,9.8,253.79,B,B3,Teacher,10+ years,MORTGAGE,65000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506789,,debt_consolidation,Debt consolidation,660xx,KS,23.84,0,13842.626405416398,13842.63,12000,1842.63,0,0,0,Nov-17,8529.37
68506793,4000,4000,4000,36 months,9.17,127.52,B,B2,Store Manager,2 years,RENT,44500,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506793,,debt_consolidation,Debt consolidation,681xx,NE,15.83,0,4399.02307,4399.02,4000,399.02,0,0,0,May-17,2491.31
68496036,10500,10500,10500,36 months,15.77,367.96,D,D1,Software Engineer,3 years,RENT,70100,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496036,,credit_card,Credit card refinancing,661xx,KS,8.51,0,13048.516847021001,13048.52,10500,2548.52,0,0,0,May-18,3036.6
68516507,14000,14000,14000,36 months,9.8,450.43,B,B3,Master mechanic,4 years,MORTGAGE,100000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516507,,medical,Medical expenses,439xx,OH,15.97,0,16205.367786761299,16205.37,14000,2205.37,0,0,0,Jan-19,450.79
68377006,6000,6000,6000,36 months,7.91,187.77,A,A5,Road driver,10+ years,MORTGAGE,105000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68377006,,car,Car financing,431xx,OH,14.45,0,6753.096795,6753.1,6000,753.1,0,0,0,Jan-19,187.74
68436917,16000,16000,16000,60 months,12.88,363.07,C,C2,Unix System Administrator,10+ years,OWN,90000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436917,,home_improvement,Home improvement,064xx,CT,6.39,0,13768.04,13768.04,8919.3,4848.74,0,0,0,Feb-19,363.07
68416935,15000,15000,15000,36 months,9.8,482.61,B,B3,Electronic Branch Manager,3 years,MORTGAGE,92000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416935,,debt_consolidation,Debt consolidation,973xx,OR,13.89,0,15415.46,15415.46,15000,415.46,0,0,0,Apr-16,14450.25
68606528,12000,12000,12000,36 months,9.17,382.55,B,B2,Registered Veterinary Technitian ,4 years,MORTGAGE,39400,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606528,,debt_consolidation,Debt consolidation,958xx,CA,26.32,0,13277.566172397801,13277.57,12000,1277.57,0,0,0,Jun-17,7172.05
68446820,10000,10000,10000,36 months,11.48,329.67,B,B5,Paralegal,2 years,RENT,33000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446820,,debt_consolidation,Debt consolidation,477xx,IN,21.75,0,11833.280420796598,11833.28,10000,1833.28,0,0,0,Dec-18,329.46
68356922,4200,4200,4200,36 months,13.99,143.53,C,C4,Patrol Officer,2 years,RENT,32000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356922,,other,Other,377xx,TN,31.02,0,5036.372797,5036.37,4200,836.37,0,0,0,Jan-18,1743.34
68566702,35000,35000,35000,60 months,20.5,937.06,E,E4,"Director, Human Resources",8 years,MORTGAGE,120000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566702,,debt_consolidation,Debt consolidation,301xx,GA,35.69,1,39312.22,39312.22,35000,4312.22,0,0,0,Aug-16,33789.51
68426668,5475,5475,5475,36 months,18.99,200.67,E,E1,Captain,10+ years,MORTGAGE,108000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426668,,debt_consolidation,Debt consolidation,349xx,FL,33.47,4,4302.4,4302.4,2504.6,1393.48,0,404.32,72.7776,Nov-17,47.01
68008783,16000,16000,16000,60 months,7.91,323.74,A,A5,Project Supervisor,2 years,MORTGAGE,60000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68008783,,debt_consolidation,Debt consolidation,323xx,FL,28.58,0,12284.54,12284.54,9390.69,2893.85,0,0,0,Feb-19,323.74
68603265,6000,6000,6000,36 months,13.44,203.44,C,C3,machine operation ,3 years,OWN,38700,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68603265,,debt_consolidation,Debt consolidation,282xx,NC,23.26,0,7282.365623,7282.37,6000,1282.37,0,0,0,Jul-18,1393.81
68546562,24000,24000,24000,36 months,9.17,765.1,B,B2,Accounting Manager,10+ years,MORTGAGE,75000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546562,,debt_consolidation,Debt consolidation,029xx,RI,10.11,0,27505.01194,27505.01,24000,3505.01,0,0,0,Jan-19,732.08
68387003,10000,10000,10000,36 months,12.88,336.37,C,C2,Truck Driver,< 1 year,RENT,60000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68387003,,debt_consolidation,Debt consolidation,986xx,WA,3.3,0,10665.53,10665.53,10000,665.53,0,0,0,Jul-16,9001.57
68453388,6900,6900,6900,36 months,19.89,256.05,E,E3,Teacher,10+ years,RENT,80000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453388,,debt_consolidation,Debt consolidation,112xx,NY,9.57,0,8990.022858,8990.02,6900,2090.02,0,0,0,Mar-18,2607.83
68436772,22400,22400,22400,60 months,9.8,473.74,B,B3,CNC Machinist,10+ years,MORTGAGE,48000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436772,,credit_card,Credit card refinancing,245xx,VA,28.48,0,18014.31,18014.31,12896.21,5118.1,0,0,0,Mar-19,473.74
68356797,15975,15975,15975,36 months,16.59,566.3,D,D2,Director,4 years,MORTGAGE,58800,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356797,,debt_consolidation,Debt consolidation,910xx,CA,20.45,0,16765.51,16765.51,15975,790.51,0,0,0,Apr-16,15662.52
67799534,21600,21600,21600,36 months,13.44,732.38,C,C3,machines,9 years,MORTGAGE,54000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67799534,,debt_consolidation,Debt consolidation,544xx,WI,17.64,0,26325.162513962998,26325.16,21600,4725.16,0,0,0,Jan-19,732.18
68366973,24000,24000,24000,60 months,13.99,558.32,C,C4,Pastor,8 years,RENT,82193,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366973,,credit_card,Credit card refinancing,461xx,IN,29.92,0,21169.53,21169.53,13219,7950.53,0,0,0,Feb-19,558.32
68376942,14400,14400,14400,60 months,19.48,377.36,E,E2,GS12,3 years,RENT,73320,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376942,,debt_consolidation,Debt consolidation,136xx,NY,17.02,0,2525.45,2525.45,588.54,881.94,0,1054.97,189.8946,May-16,377.36
68339735,8000,8000,8000,36 months,13.99,273.39,C,C4,District Manager,< 1 year,RENT,42000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339735,,other,,973xx,OR,23.26,0,9835.590735,9835.59,8000,1835.59,0,0,0,Jan-19,273.24
67355663,7000,7000,7000,36 months,13.99,239.21,C,C4,Outside Account Manager,2 years,RENT,83000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67355663,,debt_consolidation,Debt consolidation,197xx,DE,21.96,0,8542.44206,8542.44,7000,1542.44,0,0,0,Jun-18,1858.16
68407187,20000,20000,20000,36 months,10.78,652.7,B,B4,Driver,< 1 year,OWN,55000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407187,,debt_consolidation,Debt consolidation,355xx,AL,36.94,0,23390.24025,23390.24,20000,3390.24,0,0,0,Dec-18,503.38
68476511,25825,25825,25825,60 months,26.06,774.14,F,F5,Claims Rep ,6 years,RENT,68000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476511,,debt_consolidation,Debt consolidation,207xx,MD,31.68,0,3940.5,3940.5,881.43,2146.66,0,912.41,164.2338,Jun-16,25
68366965,24575,24575,24575,60 months,22.45,685.04,F,F1,Service Delivery Manager,10+ years,MORTGAGE,92000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366965,,debt_consolidation,Debt consolidation,448xx,OH,24.16,0,35351.173831625696,35351.17,24575,10776.17,0,0,0,Apr-18,17616.76
67267171,3200,3200,3200,36 months,8.49,101.01,B,B1,Custodian,10+ years,RENT,30407,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67267171,,medical,Medical expenses,550xx,MN,20.61,0,3601.0863376685998,3601.09,3200,401.09,0,0,0,Mar-18,983.41
68406292,22875,22875,22875,60 months,15.77,553.49,D,D1,Athletic Director,10+ years,MORTGAGE,137000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406292,,debt_consolidation,Debt consolidation,913xx,CA,32.3,0,30754.308696789503,30754.31,22875,7879.31,0,0,0,Oct-18,13092.73
68616867,16000,16000,16000,60 months,14.85,379.39,C,C5,Billing Supervisor,10+ years,MORTGAGE,80000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616867,,debt_consolidation,Debt consolidation,774xx,TX,19.59,0,13968.45,13968.45,8137.95,5830.5,0,0,0,Mar-19,379.39
68547447,35000,35000,35000,36 months,13.44,1186.72,C,C3,Account executive,< 1 year,MORTGAGE,125000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547447,,debt_consolidation,Debt consolidation,551xx,MN,24.19,0,40803.98159,40803.98,35000,5803.98,0,0,0,Jul-17,20564.41
68547538,2400,2400,2400,36 months,17.27,85.89,D,D3,nurse,2 years,MORTGAGE,52000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547538,,home_improvement,Home improvement,462xx,IN,28.38,1,2990.157573,2990.16,2400,590.16,0,0,0,Dec-17,1106.34
68516545,25000,25000,25000,36 months,7.49,777.55,A,A4,,,MORTGAGE,132000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516545,,debt_consolidation,Debt consolidation,498xx,MI,13.83,0,27965.41357,27965.41,25000,2965.41,0,0,0,Jan-19,777.17
68426681,8800,8800,8800,36 months,12.88,296,C,C2,Desktop Support Anylist,2 years,RENT,55000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426681,,credit_card,Credit card refinancing,010xx,MA,35.52,0,10626.44117,10626.44,8800,1826.44,0,0,0,Oct-18,1170.18
68446591,2500,2500,2500,36 months,11.48,82.42,B,B5,,,RENT,16488,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446591,,debt_consolidation,Debt consolidation,064xx,CT,38.06,0,2962.969249,2962.97,2500,462.97,0,0,0,Jan-19,82.26
68596872,8000,8000,8000,36 months,5.32,240.92,A,A1,Sales Person,1 year,RENT,50000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596872,,credit_card,Credit card refinancing,481xx,MI,14.86,1,8198.14,8198.14,8000,198.14,0,0,0,Jul-16,6999.45
68376953,20000,20000,20000,36 months,11.99,664.2,C,C1,Professor,10+ years,MORTGAGE,78000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376953,,debt_consolidation,Debt consolidation,357xx,AL,27.1,0,17622.83,17622.83,12522.42,3417.2,33.21,1650,297,Jun-18,50
68476522,35000,35000,35000,60 months,12.88,794.21,C,C2,Cosmetologist Manager,10+ years,MORTGAGE,110000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476522,,major_purchase,Major purchase,211xx,MD,13.39,0,25266.06,25266.06,6770.96,5092.1,0,13403,2412.54,Apr-17,794.21
68537498,15000,15000,15000,36 months,7.49,466.53,A,A4,,,MORTGAGE,45000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537498,,debt_consolidation,Debt consolidation,913xx,CA,10.67,3,16435.96906,16435.97,15000,1435.97,0,0,0,Sep-17,7587.5
68496996,16000,16000,16000,36 months,15.77,560.7,D,D1,President,1 year,MORTGAGE,70000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496996,,debt_consolidation,Debt consolidation,088xx,NJ,8.78,0,19028.76,19028.76,14888.33,4140.43,0,0,0,Nov-18,560.7
68375899,10800,10800,10800,60 months,13.99,251.25,C,C4,Medical Support Assistant,3 years,RENT,40000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375899,,debt_consolidation,Debt consolidation,334xx,FL,26.13,0,12951.645771096499,12951.65,10800,2151.65,0,0,0,Aug-17,8450.13
68433333,7500,7500,7500,36 months,17.97,271.04,D,D4,Owner/Operator,10+ years,OWN,15000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68433333,,debt_consolidation,Debt consolidation,327xx,FL,37.2,0,8219.46,8219.46,7500,719.46,0,0,0,Aug-16,6611.94
68376899,16000,16000,16000,36 months,10.78,522.16,B,B4,Bartender,5 years,RENT,63000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376899,,debt_consolidation,Debt consolidation,111xx,NY,35.19,0,4387.31,4387.31,2322.17,786.83,0,1278.31,230.0958,Jul-16,522.16
